fecha,localidad,zona,pm25_conc,pm25_nowcast,pm25_iboca,pm10_conc,pm10_nowcast,pm10_iboca,zona
2024-12-11,CHAPINERO,Centro oriental,25.583333333333332,22.758666666666667,73.414,55.666666666666664,48.142857142857146,72.61904761904762,Centro oriental
2024-12-12,CHAPINERO,Centro oriental,29.75,29.684583333333336,87.9775,51.791666666666664,52.166666666666664,85.125,Centro oriental
2024-12-13,CHAPINERO,Centro oriental,24.583333333333332,25.828750000000003,80.56958333333333,59.333333333333336,59.625,96.0,Centro oriental
2024-12-14,CHAPINERO,Centro oriental,24.125,23.844583333333333,75.70041666666667,34.166666666666664,34.125,60.125,Centro oriental
2024-12-15,CHAPINERO,Centro oriental,24.875,24.597083333333334,77.2825,45.208333333333336,46.06666666666667,76.33333333333333,Centro oriental
2024-12-16,CHAPINERO,Centro oriental,18.75,19.42625,65.51041666666667,32.708333333333336,32.916666666666664,57.458333333333336,Centro oriental
2024-12-17,CHAPINERO,Centro oriental,12.08695652173913,12.082083333333335,44.77125000000001,27.125,27.25,48.0,Centro oriental
2024-12-18,CHAPINERO,Centro oriental,10.291666666666666,9.696250000000001,38.74541666666667,15.791666666666666,14.916666666666666,28.125,Centro oriental
2024-12-19,CHAPINERO,Centro oriental,12.75,12.515833333333333,46.782916666666665,19.25,18.791666666666668,34.791666666666664,Centro oriental
2024-12-20,CHAPINERO,Centro oriental,14.208333333333334,13.590000000000002,49.03958333333333,27.541666666666668,27.333333333333332,48.666666666666664,Centro oriental
2024-12-21,CHAPINERO,Centro oriental,16.458333333333332,16.84958333333333,58.842083333333335,39.791666666666664,38.791666666666664,65.79166666666667,Centro oriental
2024-12-22,CHAPINERO,Centro oriental,12.916666666666666,13.177916666666667,51.291666666666664,27.5,27.833333333333332,50.0,Centro oriental
2024-12-23,CHAPINERO,Centro oriental,7.75,7.774583333333332,31.615416666666665,23.208333333333332,22.083333333333332,39.75,Centro oriental
2024-12-24,CHAPINERO,Centro oriental,16.625,15.981666666666664,54.14333333333334,43.75,44.458333333333336,74.58333333333333,Centro oriental
2024-12-25,CHAPINERO,Centro oriental,29.416666666666668,29.699166666666667,89.13708333333334,33.125,33.625,59.291666666666664,Centro oriental
2024-12-26,CHAPINERO,Centro oriental,19.625,19.51125,63.862500000000004,37.25,36.833333333333336,62.333333333333336,Centro oriental
2024-12-27,CHAPINERO,Centro oriental,22.291666666666668,21.87125,70.31166666666667,53.125,52.125,84.95833333333333,Centro oriental
2024-12-28,CHAPINERO,Centro oriental,18.833333333333332,18.78916666666667,64.605,36.333333333333336,35.958333333333336,62.041666666666664,Centro oriental
2024-12-29,CHAPINERO,Centro oriental,14.583333333333334,14.577083333333334,53.345,27.958333333333332,27.458333333333332,48.5,Centro oriental
2024-12-30,CHAPINERO,Centro oriental,19.041666666666668,19.167083333333334,65.80208333333333,39.416666666666664,38.625,65.625,Centro oriental
2024-12-31,CHAPINERO,Centro oriental,16.0,17.45,62.26,94.0,71.0,112.0,Centro oriental
2024-01-01,CIUDAD BOLÍVAR,Sur Occidental,26.25,17.116000000000003,57.5,64.08333333333333,64.45833333333333,96.125,Sur Occidental
2024-01-02,CIUDAD BOLÍVAR,Sur Occidental,13.166666666666666,13.195416666666665,49.55625,51.666666666666664,50.75,83.08333333333333,Sur Occidental
2024-01-03,CIUDAD BOLÍVAR,Sur Occidental,15.5,15.797083333333333,57.90708333333333,66.83333333333333,66.70833333333333,105.04166666666667,Sur Occidental
2024-01-04,CIUDAD BOLÍVAR,Sur Occidental,15.666666666666666,15.585416666666665,56.82083333333333,58.458333333333336,57.083333333333336,92.25,Sur Occidental
2024-01-05,CIUDAD BOLÍVAR,Sur Occidental,18.833333333333332,18.623333333333335,65.04608695652173,60.416666666666664,60.166666666666664,96.29166666666667,Sur Occidental
2024-01-06,CIUDAD BOLÍVAR,Sur Occidental,12.375,12.997916666666667,48.57541666666666,37.791666666666664,38.708333333333336,64.375,Sur Occidental
2024-01-07,CIUDAD BOLÍVAR,Sur Occidental,11.208333333333334,11.135416666666666,41.89041666666667,31.916666666666668,31.333333333333332,54.5,Sur Occidental
2024-01-08,CIUDAD BOLÍVAR,Sur Occidental,12.166666666666666,12.1975,44.55375,30.833333333333332,29.458333333333332,52.708333333333336,Sur Occidental
2024-01-09,CIUDAD BOLÍVAR,Sur Occidental,14.25,13.819166666666666,49.03916666666667,66.79166666666667,66.375,97.41666666666667,Sur Occidental
2024-01-10,CIUDAD BOLÍVAR,Sur Occidental,18.875,9.146666666666667,30.70421052631579,74.04545454545455,66.95833333333333,106.375,Sur Occidental
2024-01-11,CIUDAD BOLÍVAR,Sur Occidental,17.764474623461425,17.00916002747253,54.50182017038039,46.75,45.666666666666664,76.20833333333333,Sur Occidental
2024-01-12,CIUDAD BOLÍVAR,Sur Occidental,26.846153846153847,25.14923076923077,78.44384615384615,57.25,56.958333333333336,91.16666666666667,Sur Occidental
2024-01-13,CIUDAD BOLÍVAR,Sur Occidental,26.625,26.50125,81.40791666666667,49.625,48.333333333333336,79.70833333333333,Sur Occidental
2024-01-14,CIUDAD BOLÍVAR,Sur Occidental,19.458333333333332,20.16416666666667,67.73625,61.625,63.0,99.34782608695652,Sur Occidental
2024-01-15,CIUDAD BOLÍVAR,Sur Occidental,7.583333333333333,7.967916666666667,32.10916666666666,25.708333333333332,25.875,47.27272727272727,Sur Occidental
2024-01-16,CIUDAD BOLÍVAR,Sur Occidental,6.0,5.988333333333333,24.95875,22.916666666666668,22.416666666666668,41.583333333333336,Sur Occidental
2024-01-17,CIUDAD BOLÍVAR,Sur Occidental,8.347826086956522,7.954166666666666,30.890416666666663,47.0,46.583333333333336,77.58333333333333,Sur Occidental
2024-01-18,CIUDAD BOLÍVAR,Sur Occidental,5.708333333333333,5.744583333333334,22.73391304347826,29.083333333333332,28.5,52.08695652173913,Sur Occidental
2024-01-19,CIUDAD BOLÍVAR,Sur Occidental,7.857142857142857,4.6812499999999995,19.495,34.416666666666664,33.916666666666664,59.708333333333336,Sur Occidental
2024-01-20,CIUDAD BOLÍVAR,Sur Occidental,17.764474623461425,17.00916002747253,0.01,28.5,28.166666666666668,50.5,Sur Occidental
2024-01-21,CIUDAD BOLÍVAR,Sur Occidental,17.764474623461425,17.00916002747253,54.50182017038039,17.666666666666668,17.416666666666668,32.458333333333336,Sur Occidental
2024-01-22,CIUDAD BOLÍVAR,Sur Occidental,7.3125,6.96875,27.636666666666667,31.772727272727273,28.458333333333332,48.166666666666664,Sur Occidental
2024-01-23,CIUDAD BOLÍVAR,Sur Occidental,12.166666666666666,12.090416666666664,45.71291666666667,37.583333333333336,36.25,63.041666666666664,Sur Occidental
2024-01-24,CIUDAD BOLÍVAR,Sur Occidental,14.541666666666666,14.752083333333331,50.960416666666674,48.333333333333336,48.416666666666664,79.58333333333333,Sur Occidental
2024-01-25,CIUDAD BOLÍVAR,Sur Occidental,25.708333333333332,24.700833333333335,76.05347826086957,76.16666666666667,73.70833333333333,116.83333333333333,Sur Occidental
2024-01-26,CIUDAD BOLÍVAR,Sur Occidental,37.75,38.19416666666667,105.28916666666667,90.16666666666667,89.66666666666667,134.58333333333334,Sur Occidental
2024-01-27,CIUDAD BOLÍVAR,Sur Occidental,25.625,26.077083333333334,80.42916666666666,82.91666666666667,82.5,128.75,Sur Occidental
2024-01-28,CIUDAD BOLÍVAR,Sur Occidental,30.5,31.042916666666667,91.25583333333333,72.70833333333333,72.91666666666667,115.29166666666667,Sur Occidental
2024-01-29,CIUDAD BOLÍVAR,Sur Occidental,22.708333333333332,23.394166666666667,74.75166666666667,61.958333333333336,62.125,99.08333333333333,Sur Occidental
2024-01-30,CIUDAD BOLÍVAR,Sur Occidental,26.416666666666668,27.01875,83.12791666666668,100.375,100.125,138.41666666666666,Sur Occidental
2024-01-31,CIUDAD BOLÍVAR,Sur Occidental,27.958333333333332,28.252499999999998,85.95708333333333,75.70833333333333,76.33333333333333,116.875,Sur Occidental
2024-02-01,CIUDAD BOLÍVAR,Sur Occidental,20.916666666666668,22.329500000000003,72.1405,59.666666666666664,59.75,96.125,Sur Occidental
2024-02-02,CIUDAD BOLÍVAR,Sur Occidental,19.666666666666668,20.42105263157895,68.49894736842106,42.25,42.375,71.41666666666667,Sur Occidental
2024-02-03,CIUDAD BOLÍVAR,Sur Occidental,18.4,16.434166666666666,56.83833333333333,32.25,32.208333333333336,55.541666666666664,Sur Occidental
2024-02-04,CIUDAD BOLÍVAR,Sur Occidental,17.041666666666668,17.377916666666668,61.558749999999996,16.583333333333332,16.875,31.458333333333332,Sur Occidental
2024-02-05,CIUDAD BOLÍVAR,Sur Occidental,16.166666666666668,16.356666666666666,59.11124999999999,17.875,17.458333333333332,32.416666666666664,Sur Occidental
2024-02-06,CIUDAD BOLÍVAR,Sur Occidental,23.541666666666668,24.251666666666665,76.30208333333333,22.208333333333332,22.666666666666668,41.5,Sur Occidental
2024-02-07,CIUDAD BOLÍVAR,Sur Occidental,21.166666666666668,21.019130434782607,66.22304347826088,17.041666666666668,17.666666666666668,32.875,Sur Occidental
2024-02-08,CIUDAD BOLÍVAR,Sur Occidental,25.458333333333332,25.691666666666666,79.86541666666666,29.75,28.708333333333332,51.26086956521739,Sur Occidental
2024-02-09,CIUDAD BOLÍVAR,Sur Occidental,17.375,18.860416666666666,62.08291666666667,29.625,31.217391304347824,54.34782608695652,Sur Occidental
2024-02-10,CIUDAD BOLÍVAR,Sur Occidental,5.958333333333333,6.611249999999999,27.546666666666667,14.25,14.458333333333334,26.916666666666668,Sur Occidental
2024-02-11,CIUDAD BOLÍVAR,Sur Occidental,11.208333333333334,11.630833333333333,44.52125,15.291666666666666,14.875,28.0,Sur Occidental
2024-02-12,CIUDAD BOLÍVAR,Sur Occidental,19.5,19.2075,63.528333333333336,27.5,19.4,33.0,Sur Occidental
2024-02-13,CIUDAD BOLÍVAR,Sur Occidental,25.958333333333332,26.7775,81.86708333333333,47.05555555555556,55.0,89.88888888888889,Sur Occidental
2024-02-14,CIUDAD BOLÍVAR,Sur Occidental,12.875,13.526666666666667,52.14333333333333,35.291666666666664,35.208333333333336,61.47826086956522,Sur Occidental
2024-02-15,CIUDAD BOLÍVAR,Sur Occidental,11.166666666666666,11.813749999999999,47.80083333333334,32.333333333333336,32.791666666666664,58.291666666666664,Sur Occidental
2024-02-16,CIUDAD BOLÍVAR,Sur Occidental,9.625,10.456428571428571,42.635,34.666666666666664,37.083333333333336,62.916666666666664,Sur Occidental
2024-02-17,CIUDAD BOLÍVAR,Sur Occidental,4.5,5.0687500000000005,21.118333333333336,21.541666666666668,21.75,40.25,Sur Occidental
2024-02-18,CIUDAD BOLÍVAR,Sur Occidental,13.125,13.130416666666667,50.34695652173913,48.375,46.958333333333336,78.91304347826087,Sur Occidental
2024-02-19,CIUDAD BOLÍVAR,Sur Occidental,24.541666666666668,24.627916666666664,77.52166666666666,67.91666666666667,68.83333333333333,109.08333333333333,Sur Occidental
2024-02-20,CIUDAD BOLÍVAR,Sur Occidental,20.958333333333332,21.905833333333334,71.37916666666666,60.666666666666664,60.0,97.25,Sur Occidental
2024-02-21,CIUDAD BOLÍVAR,Sur Occidental,19.791666666666668,20.042916666666667,67.37083333333334,63.25,63.333333333333336,100.45833333333333,Sur Occidental
2024-02-22,CIUDAD BOLÍVAR,Sur Occidental,11.708333333333334,12.485833333333334,47.13125,37.458333333333336,38.416666666666664,66.125,Sur Occidental
2024-02-23,CIUDAD BOLÍVAR,Sur Occidental,16.541666666666668,16.713333333333335,56.557916666666664,54.875,54.0,88.04166666666667,Sur Occidental
2024-02-24,CIUDAD BOLÍVAR,Sur Occidental,21.333333333333332,21.395416666666666,70.55,64.08333333333333,64.54166666666667,102.33333333333333,Sur Occidental
2024-02-25,CIUDAD BOLÍVAR,Sur Occidental,18.166666666666668,18.735416666666666,64.95458333333333,48.083333333333336,48.708333333333336,79.83333333333333,Sur Occidental
2024-02-26,CIUDAD BOLÍVAR,Sur Occidental,29.541666666666668,29.694166666666664,89.37375000000002,60.083333333333336,59.916666666666664,96.45833333333333,Sur Occidental
2024-02-27,CIUDAD BOLÍVAR,Sur Occidental,31.875,32.38333333333333,94.67041666666667,64.58333333333333,65.33333333333333,104.25,Sur Occidental
2024-02-28,CIUDAD BOLÍVAR,Sur Occidental,28.958333333333332,29.196428571428573,87.0807142857143,61.5,61.375,97.91666666666667,Sur Occidental
2024-02-29,CIUDAD BOLÍVAR,Sur Occidental,27.583333333333332,27.94416666666667,84.36958333333332,68.875,68.0,107.45833333333333,Sur Occidental
2024-03-01,CIUDAD BOLÍVAR,Sur Occidental,30.125,30.286249999999995,89.34458333333332,66.25,67.125,106.16666666666667,Sur Occidental
2024-03-02,CIUDAD BOLÍVAR,Sur Occidental,32.25,32.07083333333333,92.80652173913045,74.58333333333333,74.83333333333333,118.125,Sur Occidental
2024-03-03,CIUDAD BOLÍVAR,Sur Occidental,26.5,26.749583333333334,81.87166666666667,45.416666666666664,45.208333333333336,75.16666666666667,Sur Occidental
2024-03-04,CIUDAD BOLÍVAR,Sur Occidental,25.5,25.828749999999996,80.04916666666666,49.583333333333336,49.083333333333336,80.66666666666667,Sur Occidental
2024-03-05,CIUDAD BOLÍVAR,Sur Occidental,33.25,32.76208333333333,95.70708333333333,65.41666666666667,65.41666666666667,103.79166666666667,Sur Occidental
2024-03-06,CIUDAD BOLÍVAR,Sur Occidental,32.208333333333336,32.308749999999996,93.80043478260869,68.75,67.95833333333333,107.375,Sur Occidental
2024-03-07,CIUDAD BOLÍVAR,Sur Occidental,31.25,31.430416666666662,92.26125,64.83333333333333,64.875,103.75,Sur Occidental
2024-03-08,CIUDAD BOLÍVAR,Sur Occidental,24.291666666666668,24.66916666666667,77.52,58.0,57.958333333333336,93.45833333333333,Sur Occidental
2024-03-09,CIUDAD BOLÍVAR,Sur Occidental,15.958333333333334,16.17625,59.42291666666667,27.833333333333332,28.375,51.375,Sur Occidental
2024-03-10,CIUDAD BOLÍVAR,Sur Occidental,12.0,12.135,49.36434782608695,28.291666666666668,27.375,49.916666666666664,Sur Occidental
2024-03-11,CIUDAD BOLÍVAR,Sur Occidental,18.583333333333332,18.285833333333333,64.00791666666667,36.25,35.708333333333336,62.208333333333336,Sur Occidental
2024-03-12,CIUDAD BOLÍVAR,Sur Occidental,22.75,22.386666666666667,72.63041666666668,43.916666666666664,42.791666666666664,71.875,Sur Occidental
2024-03-13,CIUDAD BOLÍVAR,Sur Occidental,23.0,23.280416666666667,74.51375,53.75,53.583333333333336,87.20833333333333,Sur Occidental
2024-03-14,CIUDAD BOLÍVAR,Sur Occidental,20.73913043478261,19.830416666666665,67.96739130434783,48.625,48.333333333333336,79.45833333333333,Sur Occidental
2024-03-15,CIUDAD BOLÍVAR,Sur Occidental,23.208333333333332,23.41875,74.86666666666666,59.625,59.708333333333336,93.58333333333333,Sur Occidental
2024-03-16,CIUDAD BOLÍVAR,Sur Occidental,24.416666666666668,24.28125,76.61958333333332,49.166666666666664,48.666666666666664,79.79166666666667,Sur Occidental
2024-03-17,CIUDAD BOLÍVAR,Sur Occidental,22.958333333333332,23.008333333333336,73.93875,45.95238095238095,40.125,67.5,Sur Occidental
2024-03-18,CIUDAD BOLÍVAR,Sur Occidental,22.875,23.048333333333336,74.02458333333334,48.0,47.125,78.33333333333333,Sur Occidental
2024-03-19,CIUDAD BOLÍVAR,Sur Occidental,15.291666666666666,15.508333333333335,57.88583333333333,44.916666666666664,44.208333333333336,73.83333333333333,Sur Occidental
2024-03-20,CIUDAD BOLÍVAR,Sur Occidental,35.833333333333336,34.68125,99.75416666666666,87.0,86.16666666666667,128.41666666666666,Sur Occidental
2024-03-21,CIUDAD BOLÍVAR,Sur Occidental,29.208333333333332,29.995833333333337,89.12166666666667,67.375,65.83333333333333,104.83333333333333,Sur Occidental
2024-03-22,CIUDAD BOLÍVAR,Sur Occidental,41.666666666666664,40.72958333333334,114.03625,104.875,104.29166666666667,146.79166666666666,Sur Occidental
2024-03-23,CIUDAD BOLÍVAR,Sur Occidental,43.3,36.333333333333336,102.99833333333333,92.16666666666667,91.54166666666667,138.625,Sur Occidental
2024-03-24,CIUDAD BOLÍVAR,Sur Occidental,33.583333333333336,34.405833333333334,100.425,68.625,69.75,111.16666666666667,Sur Occidental
2024-03-25,CIUDAD BOLÍVAR,Sur Occidental,23.0,23.78125,75.63291666666667,50.583333333333336,50.25,81.95833333333333,Sur Occidental
2024-03-26,CIUDAD BOLÍVAR,Sur Occidental,21.583333333333332,21.95875,72.07666666666667,48.34782608695652,47.333333333333336,78.29166666666667,Sur Occidental
2024-03-27,CIUDAD BOLÍVAR,Sur Occidental,20.125,20.22583333333333,67.25541666666668,54.86363636363637,46.6,77.33333333333333,Sur Occidental
2024-03-28,CIUDAD BOLÍVAR,Sur Occidental,27.875,28.225416666666664,84.91375000000001,59.458333333333336,60.916666666666664,97.41666666666667,Sur Occidental
2024-03-29,CIUDAD BOLÍVAR,Sur Occidental,27.25,27.46541666666667,83.34916666666668,47.625,47.041666666666664,77.70833333333333,Sur Occidental
2024-03-30,CIUDAD BOLÍVAR,Sur Occidental,27.875,28.60291666666667,86.13333333333333,48.666666666666664,48.458333333333336,79.54166666666667,Sur Occidental
2024-03-31,CIUDAD BOLÍVAR,Sur Occidental,30.458333333333332,30.544583333333332,89.62739130434782,58.333333333333336,58.708333333333336,93.79166666666667,Sur Occidental
2024-04-01,CIUDAD BOLÍVAR,Sur Occidental,29.041666666666668,29.30458333333333,87.65791666666667,63.0,63.416666666666664,101.375,Sur Occidental
2024-04-02,CIUDAD BOLÍVAR,Sur Occidental,28.666666666666668,28.159166666666664,84.81708333333333,38.666666666666664,37.5,64.875,Sur Occidental
2024-04-03,CIUDAD BOLÍVAR,Sur Occidental,26.916666666666668,27.375416666666666,83.50791666666667,46.75,46.25,76.625,Sur Occidental
2024-04-04,CIUDAD BOLÍVAR,Sur Occidental,10.208333333333334,11.0,42.85318181818182,29.333333333333332,29.791666666666668,52.875,Sur Occidental
2024-04-05,CIUDAD BOLÍVAR,Sur Occidental,7.5,7.560416666666666,31.474166666666665,25.391304347826086,24.0,44.541666666666664,Sur Occidental
2024-04-06,CIUDAD BOLÍVAR,Sur Occidental,7.416666666666667,7.328749999999999,30.536666666666665,25.125,24.5,45.608695652173914,Sur Occidental
2024-04-07,CIUDAD BOLÍVAR,Sur Occidental,14.666666666666666,14.317916666666667,53.965,35.375,34.416666666666664,60.791666666666664,Sur Occidental
2024-04-08,CIUDAD BOLÍVAR,Sur Occidental,16.041666666666668,16.023750000000003,58.96541666666666,34.416666666666664,33.875,59.333333333333336,Sur Occidental
2024-04-09,CIUDAD BOLÍVAR,Sur Occidental,24.458333333333332,24.066666666666663,76.16291666666666,47.416666666666664,45.708333333333336,75.0,Sur Occidental
2024-04-10,CIUDAD BOLÍVAR,Sur Occidental,28.333333333333332,28.0475,84.53791666666666,70.54166666666667,70.08333333333333,110.83333333333333,Sur Occidental
2024-04-11,CIUDAD BOLÍVAR,Sur Occidental,34.5,34.29833333333334,98.72583333333334,76.04166666666667,75.125,119.17391304347827,Sur Occidental
2024-04-12,CIUDAD BOLÍVAR,Sur Occidental,30.866666666666667,20.71875,61.67291666666667,59.166666666666664,58.75,93.47826086956522,Sur Occidental
2024-04-13,CIUDAD BOLÍVAR,Sur Occidental,21.51697722567288,0.01,0.035,69.83333333333333,69.0,109.33333333333333,Sur Occidental
2024-04-14,CIUDAD BOLÍVAR,Sur Occidental,21.51697722567288,20.210747126436782,64.78976489028213,55.333333333333336,55.041666666666664,88.70833333333333,Sur Occidental
2024-04-15,CIUDAD BOLÍVAR,Sur Occidental,48.25,42.37625,118.21249999999999,80.375,78.54166666666667,124.0,Sur Occidental
2024-04-16,CIUDAD BOLÍVAR,Sur Occidental,40.608695652173914,39.6275,111.22666666666665,83.04761904761905,73.66666666666667,113.08333333333333,Sur Occidental
2024-04-17,CIUDAD BOLÍVAR,Sur Occidental,33.708333333333336,33.714166666666664,97.48125,71.33333333333333,70.125,110.16666666666667,Sur Occidental
2024-04-18,CIUDAD BOLÍVAR,Sur Occidental,40.916666666666664,41.0725,114.91833333333334,88.875,89.125,133.91666666666666,Sur Occidental
2024-04-19,CIUDAD BOLÍVAR,Sur Occidental,15.541666666666666,16.051666666666666,58.94125,31.666666666666668,32.791666666666664,58.166666666666664,Sur Occidental
2024-04-20,CIUDAD BOLÍVAR,Sur Occidental,22.041666666666668,22.017083333333336,71.85583333333334,47.166666666666664,45.791666666666664,76.16666666666667,Sur Occidental
2024-04-21,CIUDAD BOLÍVAR,Sur Occidental,9.708333333333334,10.122916666666667,41.169583333333335,25.541666666666668,25.5,47.0,Sur Occidental
2024-04-22,CIUDAD BOLÍVAR,Sur Occidental,9.833333333333334,9.43125,37.967083333333335,28.125,26.708333333333332,48.0,Sur Occidental
2024-04-23,CIUDAD BOLÍVAR,Sur Occidental,27.083333333333332,26.605,81.82083333333333,73.54166666666667,73.66666666666667,115.95652173913044,Sur Occidental
2024-04-24,CIUDAD BOLÍVAR,Sur Occidental,8.458333333333334,9.196666666666667,37.13791666666666,21.75,21.416666666666668,40.083333333333336,Sur Occidental
2024-04-25,CIUDAD BOLÍVAR,Sur Occidental,12.166666666666666,12.290833333333333,47.660833333333336,30.166666666666668,29.75,54.291666666666664,Sur Occidental
2024-04-26,CIUDAD BOLÍVAR,Sur Occidental,11.666666666666666,11.094999999999999,43.364583333333336,40.416666666666664,39.041666666666664,66.04166666666667,Sur Occidental
2024-04-27,CIUDAD BOLÍVAR,Sur Occidental,16.583333333333332,16.717499999999998,59.48458333333334,32.666666666666664,32.375,56.333333333333336,Sur Occidental
2024-04-28,CIUDAD BOLÍVAR,Sur Occidental,8.958333333333334,9.439583333333333,37.816250000000004,32.833333333333336,33.083333333333336,58.56521739130435,Sur Occidental
2024-04-29,CIUDAD BOLÍVAR,Sur Occidental,13.958333333333334,13.119583333333333,47.18208333333333,48.125,45.833333333333336,76.16666666666667,Sur Occidental
2024-04-30,CIUDAD BOLÍVAR,Sur Occidental,24.375,25.022916666666664,77.75166666666667,67.04166666666667,67.70833333333333,105.95833333333333,Sur Occidental
2024-05-01,CIUDAD BOLÍVAR,Sur Occidental,10.166666666666666,10.44375,41.18333333333334,22.708333333333332,23.125,42.208333333333336,Sur Occidental
2024-05-02,CIUDAD BOLÍVAR,Sur Occidental,9.416666666666666,8.714166666666666,34.597500000000004,44.708333333333336,42.791666666666664,71.20833333333333,Sur Occidental
2024-05-03,CIUDAD BOLÍVAR,Sur Occidental,18.833333333333332,18.79125,64.73333333333333,43.833333333333336,42.833333333333336,72.04166666666667,Sur Occidental
2024-05-04,CIUDAD BOLÍVAR,Sur Occidental,16.291666666666668,16.783333333333335,60.08166666666667,39.291666666666664,39.666666666666664,68.52173913043478,Sur Occidental
2024-05-05,CIUDAD BOLÍVAR,Sur Occidental,7.25,7.4875,31.217083333333335,14.791666666666666,15.458333333333334,28.875,Sur Occidental
2024-05-06,CIUDAD BOLÍVAR,Sur Occidental,3.0,3.0750000000000006,12.812083333333334,10.916666666666666,8.866666666666667,15.625,Sur Occidental
2024-05-07,CIUDAD BOLÍVAR,Sur Occidental,5.590909090909091,4.5216666666666665,18.3,30.70822831337954,29.5112686410418,50.676669817265285,Sur Occidental
2024-05-08,CIUDAD BOLÍVAR,Sur Occidental,11.833333333333334,11.830416666666666,46.9375,30.70822831337954,29.5112686410418,50.676669817265285,Sur Occidental
2024-05-09,CIUDAD BOLÍVAR,Sur Occidental,13.375,13.714583333333332,52.95249999999999,30.70822831337954,29.5112686410418,50.676669817265285,Sur Occidental
2024-05-10,CIUDAD BOLÍVAR,Sur Occidental,11.416666666666666,11.585416666666667,44.69541666666667,30.70822831337954,29.5112686410418,50.676669817265285,Sur Occidental
2024-05-11,CIUDAD BOLÍVAR,Sur Occidental,12.375,11.9325,44.43125,30.70822831337954,29.5112686410418,50.676669817265285,Sur Occidental
2024-05-12,CIUDAD BOLÍVAR,Sur Occidental,13.227272727272727,12.444166666666666,49.024166666666666,30.70822831337954,29.5112686410418,50.676669817265285,Sur Occidental
2024-05-13,CIUDAD BOLÍVAR,Sur Occidental,5.208333333333333,5.405833333333333,22.52208333333333,30.70822831337954,29.5112686410418,50.676669817265285,Sur Occidental
2024-05-14,CIUDAD BOLÍVAR,Sur Occidental,3.6666666666666665,3.5975,14.987083333333333,30.70822831337954,29.5112686410418,50.676669817265285,Sur Occidental
2024-05-15,CIUDAD BOLÍVAR,Sur Occidental,7.166666666666667,6.905833333333334,28.724166666666665,71.77777777777777,63.22222222222222,100.0,Sur Occidental
2024-05-16,CIUDAD BOLÍVAR,Sur Occidental,10.0,10.127916666666666,40.606249999999996,44.25,46.0,76.16666666666667,Sur Occidental
2024-05-17,CIUDAD BOLÍVAR,Sur Occidental,6.166666666666667,6.28,26.163749999999997,42.708333333333336,42.291666666666664,70.58333333333333,Sur Occidental
2024-05-18,CIUDAD BOLÍVAR,Sur Occidental,10.333333333333334,10.317916666666667,38.48166666666667,41.916666666666664,41.958333333333336,69.66666666666667,Sur Occidental
2024-05-19,CIUDAD BOLÍVAR,Sur Occidental,2.8333333333333335,2.8641666666666663,11.932916666666666,14.75,13.916666666666666,26.25,Sur Occidental
2024-05-20,CIUDAD BOLÍVAR,Sur Occidental,2.8333333333333335,2.8062500000000004,11.692083333333334,13.833333333333334,13.416666666666666,25.083333333333332,Sur Occidental
2024-05-21,CIUDAD BOLÍVAR,Sur Occidental,3.5,3.5233333333333334,14.680416666666668,18.916666666666668,18.166666666666668,34.125,Sur Occidental
2024-05-22,CIUDAD BOLÍVAR,Sur Occidental,2.8333333333333335,2.8529166666666668,11.887500000000001,16.958333333333332,16.25,30.625,Sur Occidental
2024-05-23,CIUDAD BOLÍVAR,Sur Occidental,5.375,5.07875,21.162499999999998,40.94444444444444,30.08695652173913,49.75,Sur Occidental
2024-05-24,CIUDAD BOLÍVAR,Sur Occidental,10.75,10.334999999999999,41.16173913043478,51.875,50.458333333333336,82.54166666666667,Sur Occidental
2024-05-25,CIUDAD BOLÍVAR,Sur Occidental,15.208333333333334,15.744166666666667,57.02666666666667,46.75,48.041666666666664,79.08333333333333,Sur Occidental
2024-05-26,CIUDAD BOLÍVAR,Sur Occidental,3.4583333333333335,3.5691666666666664,14.867083333333333,15.875,16.416666666666668,30.916666666666668,Sur Occidental
2024-05-27,CIUDAD BOLÍVAR,Sur Occidental,3.4166666666666665,3.4670833333333335,14.442083333333334,15.958333333333334,15.0,27.958333333333332,Sur Occidental
2024-05-28,CIUDAD BOLÍVAR,Sur Occidental,5.375,5.282916666666667,22.01458333333333,34.166666666666664,33.583333333333336,57.75,Sur Occidental
2024-05-29,CIUDAD BOLÍVAR,Sur Occidental,5.708333333333333,5.813333333333333,24.222916666666663,14.608695652173912,13.666666666666666,25.625,Sur Occidental
2024-05-30,CIUDAD BOLÍVAR,Sur Occidental,4.458333333333333,4.324166666666667,18.014166666666668,20.166666666666668,18.958333333333332,35.625,Sur Occidental
2024-05-31,CIUDAD BOLÍVAR,Sur Occidental,10.75,10.919583333333334,40.30833333333333,24.583333333333332,24.583333333333332,45.333333333333336,Sur Occidental
2024-06-01,CIUDAD BOLÍVAR,Sur Occidental,2.347826086956522,2.28625,9.525833333333333,12.083333333333334,11.791666666666666,22.375,Sur Occidental
2024-06-02,CIUDAD BOLÍVAR,Sur Occidental,1.625,1.0817391304347828,4.3187500000000005,19.625,18.708333333333332,34.416666666666664,Sur Occidental
2024-06-03,CIUDAD BOLÍVAR,Sur Occidental,2.8333333333333335,2.785416666666667,11.601249999999999,16.583333333333332,16.375,30.916666666666668,Sur Occidental
2024-06-04,CIUDAD BOLÍVAR,Sur Occidental,3.125,3.135,13.06125,9.583333333333334,9.125,17.125,Sur Occidental
